regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000069,20000786,Kurala,-189910755560394780,75176348142362900,146940047481068740,-197647012375700700,-173825671912736100,70345721799536350,82702296915406100,133298392020332080,146862419508235260,500001,0
10000070,20000787,Krai Perun,-162832101952226140,50656681128061160,103886924951038770,-238290946220046000,-87373257684406290,2015403351327806,99297958904794510,43405186005652824,164368663896424700,500026,0
10000070,20000788,Krai Svarog,-109497929445298620,45677353679606460,20441554643762050,-212463076439386720,-6532782451210522,-4522598544370158,95877305903583090,-100531188490154140,141414297777678240,500026,0
10000070,20000789,Krai Veles,-163933753935920400,56377688410194760,71326971120986860,-221716334984902080,-106151172886938660,14796525309622514,97958851510767000,-9752209292039104,152406151534012830,500026,0
10001000,20010000,Duzna Kah,5732782451210000,3722598544370000,-508346782640000,4732782451200000,4732782451200000,2722598544370000,2722598544370000,-1508346782640000,-1508346782640000,None,0
11000002,21000001,A-C00001,7603181147518058000,20671749930058150,-9386121146121337000,7583827508874349000,7614250562499161000,-28566892802373840,65814583712196800,-9401620142729440000,-9379907502064198000,None,0
11000002,21000002,A-C00002,7586754154113383000,28742361462228690,-9440448717966530000,7563054766943843000,7607369835999192000,-32632054473838630,68606974197523500,-9453109072996310000,-9433722450620637000,None,0
11000002,21000003,A-C00003,7538447389400279000,35752792901494610,-9457433912358287000,7533130571514624000,7546943652478796000,-20572676687288984,69031236563927360,-9465855481975132000,-9449959109429772000,None,0
11000002,21000004,A-C00004,7592348624198340000,588846002234168.4,-9424046048495475000,7578954083433465000,7611532812389971000,-33597885615116292,65311726876887140,-9436273962739175000,-9415579504578253000,None,0
11000002,21000005,A-C00005,7600112314890642000,23400768734388240,-9475248107837841000,7587277529956286000,7608891196172784000,-31465072295527496,72330691662612860,-9480190878727660000,-9468838718871198000,None,0
11000002,21000006,A-C00006,7555418412903080000,28743384887032908,-9494699511340130000,7530893283202522000,7566230338873270000,-9244324360634928,59022364862053040,-9505691899132300000,-9483556969359817000,None,0
11000002,21000007,A-C00007,7680096265759017000,7960210437590726,-9485319531552928000,7660785125805555000,7701743803124308000,-34985925282146144,60120080192639470,-9499236209342669000,-9472546642535670000,None,0
11000002,21000008,A-C00008,7640357706032345000,27490772827421424,-9426484171802083000,7631256536710472000,7645347487458860000,-26566468924725150,60266552102183020,-9434561616640539000,-9418963336059270000,None,0
11000002,21000009,A-C00009,7585092645362853000,22474569777400852,-9428185373194990000,7574091494785612000,7598006067659860000,-24239619770086660,64823404350108380,-9441261375425990000,-9415395975401544000,None,0
11000002,21000010,A-C00010,7575492900893905000,23524788139540396,-9400982360962144000,7563486673099151000,7593245042055479000,-31451894162365540,71862015105064900,-9411719974746274000,-9391806450399195000,None,0
11000002,21000011,A-C00011,7652253856642558000,8242467608826309,-9376339364558980000,7640902691188056000,7666319278630813000,-15708366642328392,57721242301734110,-9385683600492882000,-9367851037497666000,None,0
11000002,21000012,A-C00012,7622709294447692000,4665065382295690,-9486358959178360000,7615888093893285000,7625761701867240000,-30255391977855896,66167572476857970,-9492563121750893000,-9477677786080645000,None,0
11000002,21000013,A-C00013,7609103841221529000,3391253644073363,-9384705295043890000,7600218593696748000,7617966508825736000,-30946068710577020,71119724193155820,-9398184908075459000,-9373586656838460000,None,0
11000002,21000014,A-C00014,7571714827468852000,13237433373449620,-9360664793251592000,7551879988502304000,7581897968558107000,-30092347782004256,52337645549633200,-9377970716418134000,-9336959140127638000,None,0
11000003,21000015,A-C00015,7682512546873157000,18133755460054212,-9280123831822428000,7671128920037644000,7691258713057198000,-22877940234701400,68838294363634370,-9289799530204684000,-9268301426044051000,None,0
11000003,21000016,A-C00016,7692237340103995000,11738543856997512,-9335620447788851000,7684405256844380000,7703029379289025000,-24019628758481990,60988060991975070,-9348464547863130000,-9318189232125655000,None,0
11000003,21000017,A-C00017,7718357799131890000,23245919514783770,-9359185202293820000,7706696750930076000,7741751348672936000,-32898172365040104,60027097695000830,-9367264516632662000,-9353941223023368000,None,0
11000003,21000018,A-C00018,7641016604947789000,39535938129514584,-9382544436747190000,7620813962100094000,7653005759360098000,-16809866172056516,71466091261905630,-9393774502681950000,-9371742624191013000,None,0
11000003,21000019,A-C00019,7623614311499493000,16070764416086236,-9309596152253315000,7614979472863937000,7634288852729374000,-29741788095294200,61905620201476100,-9321307633123742000,-9292040238153826000,None,0
11000003,21000020,A-C00020,7610579077445837000,24600879142762004,-9364492739976255000,7605031759082472000,7619626308943447000,-34416835424052456,71849543070612560,-9375240354683183000,-9346733172833910000,None,0
11000004,21000021,B-C00021,7786979335689913000,1132839462649262.2,-9362063934338603000,7780183017045286000,7794227007913867000,-29901752433749828,67500148607295340,-9377428677149180000,-9343135308250153000,None,0
11000004,21000022,B-C00022,7739694989195182000,6989671906627735,-9334096146134907000,7731030967600606000,7746451730718064000,-33239910887975668,72518881124840210,-9345504161096790000,-9323233955732976000,None,0
11000004,21000023,B-C00023,7770807002934231000,10905062993843464,-9323914578420550000,7750454068527768000,7789910202845241000,-32181296789964450,68202531689581970,-9328618507411360000,-9320039108889221000,None,0
11000004,21000024,B-C00024,7748204933207592000,25094520237844564,-9347369905417325000,7726240172988846000,7765310888659961000,-24099696265958516,66323864911267410,-9355361373363251000,-9341767599840434000,None,0
11000004,21000025,B-C00025,7783224680183742000,32080192497020404,-9345659390227472000,7776570232942450000,7791668104948253000,-19139603223230390,60724236290113390,-9351353117395124000,-9338709903483781000,None,0
11000004,21000026,B-C00026,7779062205407260000,20713836543286376,-9356215040410040000,7763412238291808000,7791736980783971000,-14604640436895496,53556282919690620,-9374356265954036000,-9344192194717890000,None,0
11000004,21000027,B-C00027,7728278218831974000,26777853790128570,-9353824133631867000,7715365961747245000,7745844923211427000,-14970908535841816,70392508333080670,-9365876638575088000,-9338704169871910000,None,0
11000004,21000028,B-C00028,7791195303811114000,33521183322521080,-9316844914605988000,7774708129525198000,7802756930812587000,-15798340063118476,62278603567213550,-9326188829236781000,-9304891710786863000,None,0
11000004,21000029,B-C00029,7747815738493281000,21021742617122204,-9311093764256547000,7738409514489049000,7755158135782459000,-33097129456097132,68901098997574860,-9318206466071750000,-9302825924634600000,None,0
11000004,21000030,B-C00030,7728105776425091000,13860323187966238,-9349514087713384000,7717295918411726000,7741897144443458000,-34708747202518830,57165107542779420,-9362092978988827000,-9333069512264305000,None,0
11000005,21000031,B-C00031,7837511962376050000,17574677467171990,-9454994389250922000,7831216220798842000,7846192036888297000,-34895360718287336,58982724944332590,-9469398122718680000,-9438746448087380000,None,0
11000005,21000032,B-C00032,7857365632180665000,21286967662600956,-9527636913380778000,7848923104326543000,7869944910764914000,-31118317540133684,70165034813629980,-9541464551684045000,-9517383166095872000,None,0
11000005,21000033,B-C00033,7853381166511341000,37816243155624160,-9476639806379469000,7838565014346956000,7873484839909559000,-18629226025460,71815319671935790,-9488151355025142000,-9463775149426268000,None,0
11000005,21000034,B-C00034,7842904794044226000,24641802503121796,-9499740967885513000,7829603721228298000,7866400940238204000,-14672136917551192,66905030131553820,-9505472721483344000,-9481436267665977000,None,0
11000005,21000035,B-C00035,7884421679997466000,12635153519263862,-9503416759823989000,7876454032064038000,7897498370394361000,-22699292542460450,62519323038634450,-9509844517151926000,-9492432963009622000,None,0
11000005,21000036,B-C00036,7903443973815228000,21234965267398052,-9539490910846781000,7898072794926765000,7914021658738149000,-25042231521107976,72150525853126290,-9547296880840448000,-9534643330818075000,None,0
11000005,21000037,B-C00037,7925720792964228000,27395119889100010,-9493869601150198000,7911856474267118000,7954528153266602000,-23843156087205850,70937575775355810,-9502313950522354000,-9487414122188870000,None,0
11000005,21000038,B-C00038,7884334933690448000,20445091296569444,-9481599364294072000,7874623003005086000,7899357452777037000,-29179527455653160,70099097964767950,-9487106082471977000,-9472301537013608000,None,0
11000005,21000039,B-C00039,7909435043646027000,6151667312601386,-9517843479607216000,7883522231034498000,7919407242291718000,-29024043224657990,56117755684047620,-9523480326306738000,-9510758097348989000,None,0
11000005,21000040,B-C00040,7842275257263934000,22039103797269056,-9535480693271863000,7830220177360699000,7851723280293363000,-32707013232155508,66004674410207520,-9553527607681735000,-9516160057976779000,None,0
11000006,21000041,B-C00041,7830583726367095000,23665328135543724,-9641264147187405000,7822903202580340000,7839848769110200000,-29569199970900456,70263981902664900,-9647163641135208000,-9633229474265635000,None,0
11000006,21000042,B-C00042,7827123825931486000,19821166024859770,-9643145958107159000,7817501636853567000,7837348220542586000,605562936873812,52613089355250820,-9647950444266275000,-9638020067509220000,None,0
11000006,21000043,B-C00043,7827386226612014000,5250639614154296,-9691214106431103000,7813319285419142000,7839150100254161000,-31215042973360816,55824554545041140,-9697774593028776000,-9680300116095302000,None,0
11000006,21000044,B-C00044,7812753842926845000,5989682479300710,-9672335492317045000,7806441942745397000,7825204919465627000,-34238781686022536,63364295491541020,-9689087378313325000,-9655699653781055000,None,0
11000006,21000045,B-C00045,7853480289868718000,20341379689443996,-9666219431571490000,7844373883973885000,7859517320035918000,-22376151282076950,56812938878688370,-9676361638836898000,-9657570390135183000,None,0
11000006,21000046,B-C00046,7814662155303158000,-1273340088948095,-9669064693483379000,7798900286727552000,7831440473604091000,-32761685331789644,45288307776813600,-9676918947023634000,-9663299773840337000,None,0
11000006,21000047,B-C00047,7842773369873925000,464774169835688.44,-9695859317836063000,7832416820359521000,7850967414541896000,-34692033405314804,53224899490450660,-9709189109922767000,-9678947259113275000,None,0
11000006,21000048,B-C00048,7795217743719638000,20041468721868120,-9627835693079058000,7772976221524487000,7814391931257424000,-25959304503387230,68841803673217280,-9635033873010713000,-9622215635282594000,None,0
11000006,21000049,B-C00049,7824611581604172000,21167883138166428,-9672925210893052000,7818815047224480000,7828658485799326000,-14857791683194908,63990035238481200,-9686177541622410000,-9652946481212970000,None,0
11000006,21000050,B-C00050,7846536414016229000,38227716951126100,-9614813527053427000,7837981508145089000,7857849593602013000,-5191745311952996,62311768470412480,-9624859395427676000,-9609548778283477000,None,0
11000006,21000051,B-C00051,7836437400180152000,15752339616088384,-9649487912116260000,7822941873277522000,7846077708170223000,-33281515442778380,66100261682191680,-9667968800921027000,-9637524109630126000,None,0
11000006,21000052,B-C00052,7830612361514315000,32220918336303244,-9669887304452807000,7818261280590203000,7838737704177151000,-9963312358560016,72194170343466000,-9689232329093435000,-9655612021639883000,None,0
11000006,21000053,B-C00053,7829716738656392000,-689891645211813.6,-9656622202255383000,7820604793030340000,7835098187394933000,-31613227978917110,48899581356645580,-9667890793430757000,-9630642493659710000,None,0
11000006,21000054,B-C00054,7862727941486566000,14645687357883144,-9667274055523066000,7860982401186723000,7865507810545273000,-33371030898366700,69870433976747730,-9674656733940920000,-9662508816698337000,None,0
